tradeReportDate,securitiesInformationProcessorSymbolIdentifier,shortParQuantity,shortExemptParQuantity,totalParQuantity,marketCode,reportingFacilityCode,YF_High,YF_Low,YF_Open,YF_Close,YF_Volume
2020-09-01,MSFT,19805,0,66105,B,NCTRF,227.4499969482422,224.42999267578125,225.50999450683594,227.27000427246094,25725500
2020-09-01,MSFT,1692299,65690,6990698,Q,NQTRF,227.4499969482422,224.42999267578125,225.50999450683594,227.27000427246094,25725500
2020-09-01,MSFT,1009220,500,2337724,N,NYTRF,227.4499969482422,224.42999267578125,225.50999450683594,227.27000427246094,25725500
2020-09-02,MSFT,30587,0,131218,B,NCTRF,232.86000061035156,227.35000610351562,227.97000122070312,231.64999389648438,34080800
2020-09-02,MSFT,2581373,43454,9755934,Q,NQTRF,232.86000061035156,227.35000610351562,227.97000122070312,231.64999389648438,34080800
2020-09-02,MSFT,1020111,9,2898971,N,NYTRF,232.86000061035156,227.35000610351562,227.97000122070312,231.64999389648438,34080800
2020-09-03,MSFT,80710,0,192045,B,NCTRF,229.30999755859375,214.9600067138672,229.27000427246094,217.3000030517578,58400300
2020-09-03,MSFT,4085772,64831,16019535,Q,NQTRF,229.30999755859375,214.9600067138672,229.27000427246094,217.3000030517578,58400300
2020-09-03,MSFT,1381255,555,4691821,N,NYTRF,229.30999755859375,214.9600067138672,229.27000427246094,217.3000030517578,58400300
2020-09-04,MSFT,32036,0,170193,B,NCTRF,218.36000061035156,205.19000244140625,215.10000610351562,214.25,59664100
2020-09-04,MSFT,3992580,95468,15423204,Q,NQTRF,218.36000061035156,205.19000244140625,215.10000610351562,214.25,59664100
2020-09-04,MSFT,1778370,815,5742485,N,NYTRF,218.36000061035156,205.19000244140625,215.10000610351562,214.25,59664100
2020-09-08,MSFT,31866,0,118756,B,NCTRF,210.02999877929688,202.1999969482422,206.5,202.66000366210938,52924300
2020-09-08,MSFT,3830878,70771,13722294,Q,NQTRF,210.02999877929688,202.1999969482422,206.5,202.66000366210938,52924300
2020-09-08,MSFT,1899650,1126,4292725,N,NYTRF,210.02999877929688,202.1999969482422,206.5,202.66000366210938,52924300
2020-09-09,MSFT,63354,0,122902,B,NCTRF,214.83999633789062,206.6999969482422,207.60000610351562,211.2899932861328,45679000
2020-09-09,MSFT,4020236,30157,12051348,Q,NQTRF,214.83999633789062,206.6999969482422,207.60000610351562,211.2899932861328,45679000
2020-09-09,MSFT,2139096,0,4370359,N,NYTRF,214.83999633789062,206.6999969482422,207.60000610351562,211.2899932861328,45679000
2020-09-10,MSFT,75655,0,147062,B,NCTRF,214.74000549316406,204.11000061035156,213.39999389648438,205.3699951171875,35461500
2020-09-10,MSFT,2882299,60968,9057711,Q,NQTRF,214.74000549316406,204.11000061035156,213.39999389648438,205.3699951171875,35461500
2020-09-10,MSFT,1613595,0,3318324,N,NYTRF,214.74000549316406,204.11000061035156,213.39999389648438,205.3699951171875,35461500
2020-09-11,MSFT,59583,0,122360,B,NCTRF,208.6300048828125,201.24000549316406,207.1999969482422,204.02999877929688,33620100
2020-09-11,MSFT,2867819,65200,8521040,Q,NQTRF,208.6300048828125,201.24000549316406,207.1999969482422,204.02999877929688,33620100
2020-09-11,MSFT,1532702,558,3175246,N,NYTRF,208.6300048828125,201.24000549316406,207.1999969482422,204.02999877929688,33620100
2020-09-14,MSFT,29860,0,70419,B,NCTRF,209.1999969482422,204.02999877929688,204.24000549316406,205.41000366210938,30375800
2020-09-14,MSFT,2297293,23189,7112615,Q,NQTRF,209.1999969482422,204.02999877929688,204.24000549316406,205.41000366210938,30375800
2020-09-14,MSFT,1255399,0,2538651,N,NYTRF,209.1999969482422,204.02999877929688,204.24000549316406,205.41000366210938,30375800
2020-09-15,MSFT,23233,0,65506,B,NCTRF,209.77999877929688,206.92999267578125,208.4199981689453,208.77999877929688,21823900
2020-09-15,MSFT,1644272,14215,5442658,Q,NQTRF,209.77999877929688,206.92999267578125,208.4199981689453,208.77999877929688,21823900
2020-09-15,MSFT,931325,15,1997003,N,NYTRF,209.77999877929688,206.92999267578125,208.4199981689453,208.77999877929688,21823900
2020-09-16,MSFT,30543,0,85610,B,NCTRF,210.64999389648438,204.63999938964844,210.6199951171875,205.0500030517578,26328100
2020-09-16,MSFT,1869376,43727,5826132,Q,NQTRF,210.64999389648438,204.63999938964844,210.6199951171875,205.0500030517578,26328100
2020-09-16,MSFT,1162501,2,2350410,N,NYTRF,210.64999389648438,204.63999938964844,210.6199951171875,205.0500030517578,26328100
2020-09-17,MSFT,53143,0,114532,B,NCTRF,204.3300018310547,199.9600067138672,200.0500030517578,202.91000366210938,34011300
2020-09-17,MSFT,2797633,14156,7532947,Q,NQTRF,204.3300018310547,199.9600067138672,200.0500030517578,202.91000366210938,34011300
2020-09-17,MSFT,1298796,0,2709107,N,NYTRF,204.3300018310547,199.9600067138672,200.0500030517578,202.91000366210938,34011300
2020-09-18,MSFT,77598,0,146207,B,NCTRF,203.64999389648438,196.25,202.8000030517578,200.38999938964844,55225300
2020-09-18,MSFT,3122126,22893,9822515,Q,NQTRF,203.64999389648438,196.25,202.8000030517578,200.38999938964844,55225300
2020-09-18,MSFT,1490144,24,3272505,N,NYTRF,203.64999389648438,196.25,202.8000030517578,200.38999938964844,55225300
2020-09-21,MSFT,36272,0,77905,B,NCTRF,202.7100067138672,196.3800048828125,197.19000244140625,202.5399932861328,39839700
2020-09-21,MSFT,2788266,32810,9331341,Q,NQTRF,202.7100067138672,196.3800048828125,197.19000244140625,202.5399932861328,39839700
2020-09-21,MSFT,1238824,2,2970893,N,NYTRF,202.7100067138672,196.3800048828125,197.19000244140625,202.5399932861328,39839700
2020-09-22,MSFT,39236,0,87801,B,NCTRF,208.10000610351562,202.0800018310547,205.05999755859375,207.4199981689453,33517100
2020-09-22,MSFT,2567720,72059,7976402,Q,NQTRF,208.10000610351562,202.0800018310547,205.05999755859375,207.4199981689453,33517100
2020-09-22,MSFT,1329300,200,2765272,N,NYTRF,208.10000610351562,202.0800018310547,205.05999755859375,207.4199981689453,33517100
2020-09-23,MSFT,32783,0,86052,B,NCTRF,208.10000610351562,200.02999877929688,207.89999389648438,200.58999633789062,30803800
2020-09-23,MSFT,2331799,39618,6822860,Q,NQTRF,208.10000610351562,200.02999877929688,207.89999389648438,200.58999633789062,30803800
2020-09-23,MSFT,1223313,600,2527372,N,NYTRF,208.10000610351562,200.02999877929688,207.89999389648438,200.58999633789062,30803800
2020-09-24,MSFT,32220,0,85684,B,NCTRF,205.57000732421875,199.1999969482422,199.85000610351562,203.19000244140625,31202500
2020-09-24,MSFT,2639928,29763,8280245,Q,NQTRF,205.57000732421875,199.1999969482422,199.85000610351562,203.19000244140625,31202500
2020-09-24,MSFT,1432649,600,2941674,N,NYTRF,205.57000732421875,199.1999969482422,199.85000610351562,203.19000244140625,31202500
2020-09-25,MSFT,15698,0,48824,B,NCTRF,209.0399932861328,202.5399932861328,203.5500030517578,207.82000732421875,29437300
2020-09-25,MSFT,2126192,20809,6752504,Q,NQTRF,209.0399932861328,202.5399932861328,203.5500030517578,207.82000732421875,29437300
2020-09-25,MSFT,1210735,0,2372444,N,NYTRF,209.0399932861328,202.5399932861328,203.5500030517578,207.82000732421875,29437300
2020-09-28,MSFT,29209,0,49279,B,NCTRF,212.57000732421875,208.05999755859375,210.8800048828125,209.44000244140625,32004900
2020-09-28,MSFT,1824194,35599,7729031,Q,NQTRF,212.57000732421875,208.05999755859375,210.8800048828125,209.44000244140625,32004900
2020-09-28,MSFT,989451,0,2239851,N,NYTRF,212.57000732421875,208.05999755859375,210.8800048828125,209.44000244140625,32004900
2020-09-29,MSFT,13634,0,47401,B,NCTRF,210.07000732421875,206.80999755859375,209.35000610351562,207.25999450683594,24221900
2020-09-29,MSFT,1488674,12600,6043208,Q,NQTRF,210.07000732421875,206.80999755859375,209.35000610351562,207.25999450683594,24221900
2020-09-29,MSFT,769909,0,1655378,N,NYTRF,210.07000732421875,206.80999755859375,209.35000610351562,207.25999450683594,24221900
2020-09-30,MSFT,31935,0,78976,B,NCTRF,211.97999572753906,206.5399932861328,207.72999572753906,210.3300018310547,33829100
2020-09-30,MSFT,2237877,35448,7559949,Q,NQTRF,211.97999572753906,206.5399932861328,207.72999572753906,210.3300018310547,33829100
2020-09-30,MSFT,965464,0,2265313,N,NYTRF,211.97999572753906,206.5399932861328,207.72999572753906,210.3300018310547,33829100
2020-10-01,MSFT,34085,0,55259,B,NCTRF,213.99000549316406,211.32000732421875,213.49000549316406,212.4600067138672,27158400
2020-10-01,MSFT,1602069,19959,5480840,Q,NQTRF,213.99000549316406,211.32000732421875,213.49000549316406,212.4600067138672,27158400
2020-10-01,MSFT,676668,700,1620593,N,NYTRF,213.99000549316406,211.32000732421875,213.49000549316406,212.4600067138672,27158400
2020-10-02,MSFT,26548,0,63043,B,NCTRF,210.99000549316406,205.5399932861328,208.0,206.19000244140625,33154800
2020-10-02,MSFT,2364331,38598,7275068,Q,NQTRF,210.99000549316406,205.5399932861328,208.0,206.19000244140625,33154800
2020-10-02,MSFT,1064139,0,2244288,N,NYTRF,210.99000549316406,205.5399932861328,208.0,206.19000244140625,33154800
2020-10-05,MSFT,18881,0,38599,B,NCTRF,210.41000366210938,206.97999572753906,207.22000122070312,210.3800048828125,21331600
2020-10-05,MSFT,1489482,27932,5237689,Q,NQTRF,210.41000366210938,206.97999572753906,207.22000122070312,210.3800048828125,21331600
2020-10-05,MSFT,660378,0,1788416,N,NYTRF,210.41000366210938,206.97999572753906,207.22000122070312,210.3800048828125,21331600
2020-10-06,MSFT,25655,0,43792,B,NCTRF,210.17999267578125,204.82000732421875,208.82000732421875,205.91000366210938,28554300
2020-10-06,MSFT,2053586,28627,6630522,Q,NQTRF,210.17999267578125,204.82000732421875,208.82000732421875,205.91000366210938,28554300
2020-10-06,MSFT,914636,1,2258714,N,NYTRF,210.17999267578125,204.82000732421875,208.82000732421875,205.91000366210938,28554300
2020-10-07,MSFT,16620,0,30878,B,NCTRF,210.11000061035156,206.72000122070312,207.05999755859375,209.8300018310547,25681100
2020-10-07,MSFT,1534319,15121,5234806,Q,NQTRF,210.11000061035156,206.72000122070312,207.05999755859375,209.8300018310547,25681100
2020-10-07,MSFT,871617,0,1920828,N,NYTRF,210.11000061035156,206.72000122070312,207.05999755859375,209.8300018310547,25681100
2020-10-08,MSFT,18196,0,32097,B,NCTRF,211.19000244140625,208.32000732421875,210.50999450683594,210.5800018310547,19925800
2020-10-08,MSFT,1279487,24634,5089584,Q,NQTRF,211.19000244140625,208.32000732421875,210.50999450683594,210.5800018310547,19925800
2020-10-08,MSFT,617012,223,1440342,N,NYTRF,211.19000244140625,208.32000732421875,210.50999450683594,210.5800018310547,19925800
2020-10-09,MSFT,37507,0,55586,B,NCTRF,215.86000061035156,211.22999572753906,211.22999572753906,215.80999755859375,26458000
2020-10-09,MSFT,1944660,18937,6515600,Q,NQTRF,215.86000061035156,211.22999572753906,211.22999572753906,215.80999755859375,26458000
2020-10-09,MSFT,858878,181,2058081,N,NYTRF,215.86000061035156,211.22999572753906,211.22999572753906,215.80999755859375,26458000
2020-10-12,MSFT,53961,0,85228,B,NCTRF,223.86000061035156,216.80999755859375,218.7899932861328,221.39999389648438,40461400
2020-10-12,MSFT,2503202,43567,9520042,Q,NQTRF,223.86000061035156,216.80999755859375,218.7899932861328,221.39999389648438,40461400
2020-10-12,MSFT,905371,5335,3116319,N,NYTRF,223.86000061035156,216.80999755859375,218.7899932861328,221.39999389648438,40461400
2020-10-13,MSFT,51671,0,76771,B,NCTRF,225.2100067138672,220.42999267578125,222.72000122070312,222.86000061035156,28950800
2020-10-13,MSFT,1936019,26408,6593622,Q,NQTRF,225.2100067138672,220.42999267578125,222.72000122070312,222.86000061035156,28950800
2020-10-13,MSFT,1021857,0,2041365,N,NYTRF,225.2100067138672,220.42999267578125,222.72000122070312,222.86000061035156,28950800
2020-10-14,MSFT,51258,0,81134,B,NCTRF,224.22000122070312,219.1300048828125,223.0,220.86000061035156,23421700
2020-10-14,MSFT,1928486,30214,6216110,Q,NQTRF,224.22000122070312,219.1300048828125,223.0,220.86000061035156,23421700
2020-10-14,MSFT,761171,0,1789337,N,NYTRF,224.22000122070312,219.1300048828125,223.0,220.86000061035156,23421700
2020-10-15,MSFT,37345,0,69842,B,NCTRF,220.36000061035156,216.00999450683594,217.10000610351562,219.66000366210938,22733100
2020-10-15,MSFT,1772926,39295,5424295,Q,NQTRF,220.36000061035156,216.00999450683594,217.10000610351562,219.66000366210938,22733100
2020-10-15,MSFT,715676,0,1550443,N,NYTRF,220.36000061035156,216.00999450683594,217.10000610351562,219.66000366210938,22733100
2020-10-16,MSFT,19823,0,35574,B,NCTRF,222.2899932861328,219.32000732421875,220.14999389648438,219.66000366210938,26057900
2020-10-16,MSFT,1566247,24283,5480969,Q,NQTRF,222.2899932861328,219.32000732421875,220.14999389648438,219.66000366210938,26057900
2020-10-16,MSFT,1025006,100,1978977,N,NYTRF,222.2899932861328,219.32000732421875,220.14999389648438,219.66000366210938,26057900
2020-10-19,MSFT,33443,0,59781,B,NCTRF,222.3000030517578,213.72000122070312,220.4199981689453,214.22000122070312,27625800
2020-10-19,MSFT,1815235,26710,6162689,Q,NQTRF,222.3000030517578,213.72000122070312,220.4199981689453,214.22000122070312,27625800
2020-10-19,MSFT,951245,0,2091331,N,NYTRF,222.3000030517578,213.72000122070312,220.4199981689453,214.22000122070312,27625800
2020-10-20,MSFT,28800,0,47723,B,NCTRF,217.3699951171875,213.08999633789062,215.8000030517578,214.64999389648438,22753500
2020-10-20,MSFT,1559294,20954,5202437,Q,NQTRF,217.3699951171875,213.08999633789062,215.8000030517578,214.64999389648438,22753500
2020-10-20,MSFT,785399,0,1852437,N,NYTRF,217.3699951171875,213.08999633789062,215.8000030517578,214.64999389648438,22753500
2020-10-21,MSFT,33110,0,61473,B,NCTRF,216.9199981689453,213.1199951171875,213.1199951171875,214.8000030517578,22724900
2020-10-21,MSFT,1386689,27779,4992479,Q,NQTRF,216.9199981689453,213.1199951171875,213.1199951171875,214.8000030517578,22724900
2020-10-21,MSFT,733316,0,1574721,N,NYTRF,216.9199981689453,213.1199951171875,213.1199951171875,214.8000030517578,22724900
2020-10-22,MSFT,25429,0,51736,B,NCTRF,216.05999755859375,211.6999969482422,213.92999267578125,214.88999938964844,22351500
2020-10-22,MSFT,1493891,28294,4967172,Q,NQTRF,216.05999755859375,211.6999969482422,213.92999267578125,214.88999938964844,22351500
2020-10-22,MSFT,915540,0,2790638,N,NYTRF,216.05999755859375,211.6999969482422,213.92999267578125,214.88999938964844,22351500
2020-10-23,MSFT,18438,0,34436,B,NCTRF,216.27999877929688,213.16000366210938,215.02999877929688,216.22999572753906,18879600
2020-10-23,MSFT,1351076,17409,4338564,Q,NQTRF,216.27999877929688,213.16000366210938,215.02999877929688,216.22999572753906,18879600
2020-10-23,MSFT,545243,0,1428730,N,NYTRF,216.27999877929688,213.16000366210938,215.02999877929688,216.22999572753906,18879600
2020-10-26,MSFT,50461,0,116233,B,NCTRF,216.33999633789062,208.10000610351562,213.85000610351562,210.0800018310547,37111600
2020-10-26,MSFT,2626824,47422,9636824,Q,NQTRF,216.33999633789062,208.10000610351562,213.85000610351562,210.0800018310547,37111600
2020-10-26,MSFT,1750160,10,3606383,N,NYTRF,216.33999633789062,208.10000610351562,213.85000610351562,210.0800018310547,37111600
2020-10-27,MSFT,49442,0,94883,B,NCTRF,214.6699981689453,210.3300018310547,211.58999633789062,213.25,36700300
2020-10-27,MSFT,2674049,22995,8942815,Q,NQTRF,214.6699981689453,210.3300018310547,211.58999633789062,213.25,36700300
2020-10-27,MSFT,1658998,0,3310132,N,NYTRF,214.6699981689453,210.3300018310547,211.58999633789062,213.25,36700300
2020-10-28,MSFT,95721,0,167709,B,NCTRF,208.83999633789062,202.10000610351562,207.6699981689453,202.67999267578125,51195600
2020-10-28,MSFT,4851763,79727,13518193,Q,NQTRF,208.83999633789062,202.10000610351562,207.6699981689453,202.67999267578125,51195600
2020-10-28,MSFT,2313377,3,4695576,N,NYTRF,208.83999633789062,202.10000610351562,207.6699981689453,202.67999267578125,51195600
2020-10-29,MSFT,29085,0,67564,B,NCTRF,207.36000061035156,203.3699951171875,204.07000732421875,204.72000122070312,31432600
2020-10-29,MSFT,2752258,49569,8099970,Q,NQTRF,207.36000061035156,203.3699951171875,204.07000732421875,204.72000122070312,31432600
2020-10-29,MSFT,1119687,0,2317359,N,NYTRF,207.36000061035156,203.3699951171875,204.07000732421875,204.72000122070312,31432600
2020-10-30,MSFT,40209,0,81088,B,NCTRF,204.2899932861328,199.6199951171875,203.5,202.47000122070312,36953700
2020-10-30,MSFT,2964580,54949,8100489,Q,NQTRF,204.2899932861328,199.6199951171875,203.5,202.47000122070312,36953700
2020-10-30,MSFT,1100184,100,2316980,N,NYTRF,204.2899932861328,199.6199951171875,203.5,202.47000122070312,36953700
2020-11-02,MSFT,8380,0,42439,B,NCTRF,205.27999877929688,200.1199951171875,204.2899932861328,202.3300018310547,30842200
2020-11-02,MSFT,1947720,39894,6927299,Q,NQTRF,205.27999877929688,200.1199951171875,204.2899932861328,202.3300018310547,30842200
2020-11-02,MSFT,898989,270,1912362,N,NYTRF,205.27999877929688,200.1199951171875,204.2899932861328,202.3300018310547,30842200
2020-11-03,MSFT,34107,0,45773,B,NCTRF,208.1199951171875,203.1199951171875,203.88999938964844,206.42999267578125,27512000
2020-11-03,MSFT,1657111,27712,6178894,Q,NQTRF,208.1199951171875,203.1199951171875,203.88999938964844,206.42999267578125,27512000
2020-11-03,MSFT,516800,0,1642753,N,NYTRF,208.1199951171875,203.1199951171875,203.88999938964844,206.42999267578125,27512000
2020-11-04,MSFT,31189,0,67649,B,NCTRF,218.32000732421875,212.4199981689453,214.02000427246094,216.38999938964844,42311800
2020-11-04,MSFT,2082140,53760,8657341,Q,NQTRF,218.32000732421875,212.4199981689453,214.02000427246094,216.38999938964844,42311800
2020-11-04,MSFT,784199,305,2880479,N,NYTRF,218.32000732421875,212.4199981689453,214.02000427246094,216.38999938964844,42311800
2020-11-05,MSFT,46502,0,90486,B,NCTRF,224.1199951171875,221.14999389648438,222.0399932861328,223.2899932861328,36080100
2020-11-05,MSFT,2543596,55194,7852539,Q,NQTRF,224.1199951171875,221.14999389648438,222.0399932861328,223.2899932861328,36080100
2020-11-05,MSFT,1262752,0,2540567,N,NYTRF,224.1199951171875,221.14999389648438,222.0399932861328,223.2899932861328,36080100
2020-11-06,MSFT,18654,0,51043,B,NCTRF,224.36000061035156,218.02999877929688,222.25999450683594,223.72000122070312,25231900
2020-11-06,MSFT,1778585,22634,6251681,Q,NQTRF,224.36000061035156,218.02999877929688,222.25999450683594,223.72000122070312,25231900
2020-11-06,MSFT,988883,0,2045794,N,NYTRF,224.36000061035156,218.02999877929688,222.25999450683594,223.72000122070312,25231900
2020-11-09,MSFT,7027,0,33358,B,NCTRF,228.1199951171875,217.8800048828125,224.44000244140625,218.38999938964844,44395000
2020-11-09,MSFT,1515213,72715,8280504,Q,NQTRF,228.1199951171875,217.8800048828125,224.44000244140625,218.38999938964844,44395000
2020-11-09,MSFT,621855,0,2019551,N,NYTRF,228.1199951171875,217.8800048828125,224.44000244140625,218.38999938964844,44395000
2020-11-10,MSFT,28364,0,73335,B,NCTRF,216.5,209.72000122070312,214.5,211.00999450683594,44045100
2020-11-10,MSFT,2520107,16982,9901172,Q,NQTRF,216.5,209.72000122070312,214.5,211.00999450683594,44045100
2020-11-10,MSFT,1296645,0,2817548,N,NYTRF,216.5,209.72000122070312,214.5,211.00999450683594,44045100
2020-11-11,MSFT,30049,0,59321,B,NCTRF,218.0399932861328,212.1999969482422,212.38999938964844,216.5500030517578,29440800
2020-11-11,MSFT,1853460,25215,10019396,Q,NQTRF,218.0399932861328,212.1999969482422,212.38999938964844,216.5500030517578,29440800
2020-11-11,MSFT,842641,0,1889947,N,NYTRF,218.0399932861328,212.1999969482422,212.38999938964844,216.5500030517578,29440800
2020-11-12,MSFT,18678,0,49146,B,NCTRF,219.11000061035156,214.4600067138672,217.2100067138672,215.44000244140625,21593900
2020-11-12,MSFT,1382603,25847,4972243,Q,NQTRF,219.11000061035156,214.4600067138672,217.2100067138672,215.44000244140625,21593900
2020-11-12,MSFT,763131,0,1719821,N,NYTRF,219.11000061035156,214.4600067138672,217.2100067138672,215.44000244140625,21593900
2020-11-13,MSFT,18626,0,40687,B,NCTRF,217.4199981689453,214.16000366210938,216.36000061035156,216.50999450683594,18621100
2020-11-13,MSFT,1121421,17441,4383476,Q,NQTRF,217.4199981689453,214.16000366210938,216.36000061035156,216.50999450683594,18621100
2020-11-13,MSFT,537328,0,1170071,N,NYTRF,217.4199981689453,214.16000366210938,216.36000061035156,216.50999450683594,18621100
2020-11-16,MSFT,31024,0,55159,B,NCTRF,217.74000549316406,214.52000427246094,214.8699951171875,217.22999572753906,24953300
2020-11-16,MSFT,1365456,26836,5041767,Q,NQTRF,217.74000549316406,214.52000427246094,214.8699951171875,217.22999572753906,24953300
2020-11-16,MSFT,663979,268,1551921,N,NYTRF,217.74000549316406,214.52000427246094,214.8699951171875,217.22999572753906,24953300
2020-11-17,MSFT,12562,0,37315,B,NCTRF,217.67999267578125,214.0800018310547,216.10000610351562,214.4600067138672,24154100
2020-11-17,MSFT,1423896,38677,5841142,Q,NQTRF,217.67999267578125,214.0800018310547,216.10000610351562,214.4600067138672,24154100
2020-11-17,MSFT,1157206,0,1884289,N,NYTRF,217.67999267578125,214.0800018310547,216.10000610351562,214.4600067138672,24154100
2020-11-18,MSFT,24666,0,57184,B,NCTRF,215.1699981689453,210.92999267578125,213.64999389648438,211.0800018310547,28372800
2020-11-18,MSFT,1619799,19703,7243186,Q,NQTRF,215.1699981689453,210.92999267578125,213.64999389648438,211.0800018310547,28372800
2020-11-18,MSFT,974445,0,1906889,N,NYTRF,215.1699981689453,210.92999267578125,213.64999389648438,211.0800018310547,28372800
2020-11-19,MSFT,19615,0,35653,B,NCTRF,213.02999877929688,209.92999267578125,211.3800048828125,212.4199981689453,24792700
2020-11-19,MSFT,1458645,19776,5855132,Q,NQTRF,213.02999877929688,209.92999267578125,211.3800048828125,212.4199981689453,24792700
2020-11-19,MSFT,713444,120,1590434,N,NYTRF,213.02999877929688,209.92999267578125,211.3800048828125,212.4199981689453,24792700
2020-11-20,MSFT,23964,0,33096,B,NCTRF,213.2899932861328,210.0,212.1999969482422,210.38999938964844,22843100
2020-11-20,MSFT,991740,24488,4278989,Q,NQTRF,213.2899932861328,210.0,212.1999969482422,210.38999938964844,22843100
2020-11-20,MSFT,569408,7,1248796,N,NYTRF,213.2899932861328,210.0,212.1999969482422,210.38999938964844,22843100
2020-11-23,MSFT,26830,0,40630,B,NCTRF,212.2899932861328,208.16000366210938,210.9499969482422,210.11000061035156,25683500
2020-11-23,MSFT,1447832,17888,5757896,Q,NQTRF,212.2899932861328,208.16000366210938,210.9499969482422,210.11000061035156,25683500
2020-11-23,MSFT,920114,0,2025677,N,NYTRF,212.2899932861328,208.16000366210938,210.9499969482422,210.11000061035156,25683500
2020-11-24,MSFT,29391,0,45873,B,NCTRF,214.25,208.86000061035156,209.58999633789062,213.86000061035156,33979700
2020-11-24,MSFT,1777409,32254,11169808,Q,NQTRF,214.25,208.86000061035156,209.58999633789062,213.86000061035156,33979700
2020-11-24,MSFT,857072,200,2189445,N,NYTRF,214.25,208.86000061035156,209.58999633789062,213.86000061035156,33979700
2020-11-25,MSFT,20096,0,37154,B,NCTRF,215.2899932861328,212.4600067138672,215.11000061035156,213.8699951171875,21012900
2020-11-25,MSFT,1476030,33512,5322893,Q,NQTRF,215.2899932861328,212.4600067138672,215.11000061035156,213.8699951171875,21012900
2020-11-25,MSFT,653574,100,1601752,N,NYTRF,215.2899932861328,212.4600067138672,215.11000061035156,213.8699951171875,21012900
2020-11-27,MSFT,12802,0,24028,B,NCTRF,216.27000427246094,214.0399932861328,214.85000610351562,215.22999572753906,14512200
2020-11-27,MSFT,1595628,37108,4602226,Q,NQTRF,216.27000427246094,214.0399932861328,214.85000610351562,215.22999572753906,14512200
2020-11-27,MSFT,329525,0,899616,N,NYTRF,216.27000427246094,214.0399932861328,214.85000610351562,215.22999572753906,14512200
2020-11-30,MSFT,14804,0,32856,B,NCTRF,214.75999450683594,210.83999633789062,214.10000610351562,214.07000732421875,33064800
2020-11-30,MSFT,2660174,16761,8486872,Q,NQTRF,214.75999450683594,210.83999633789062,214.10000610351562,214.07000732421875,33064800
2020-11-30,MSFT,1061057,0,1978395,N,NYTRF,214.75999450683594,210.83999633789062,214.10000610351562,214.07000732421875,33064800
2021-01-04,MSFT,19879,0,45820,B,NCTRF,223.0,214.80999755859375,222.52999877929688,217.69000244140625,37130100
2021-01-04,MSFT,2174275,43147,8789099,Q,NQTRF,223.0,214.80999755859375,222.52999877929688,217.69000244140625,37130100
2021-01-04,MSFT,648756,1501,2150673,N,NYTRF,223.0,214.80999755859375,222.52999877929688,217.69000244140625,37130100
2021-01-05,MSFT,3093,0,27877,B,NCTRF,218.52000427246094,215.6999969482422,217.25999450683594,217.89999389648438,23823000
2021-01-05,MSFT,1408482,18372,5298831,Q,NQTRF,218.52000427246094,215.6999969482422,217.25999450683594,217.89999389648438,23823000
2021-01-05,MSFT,656483,0,1596018,N,NYTRF,218.52000427246094,215.6999969482422,217.25999450683594,217.89999389648438,23823000
2021-01-06,MSFT,29656,0,63905,B,NCTRF,216.49000549316406,211.94000244140625,212.1699981689453,212.25,35930700
2021-01-06,MSFT,2107139,29656,8085018,Q,NQTRF,216.49000549316406,211.94000244140625,212.1699981689453,212.25,35930700
2021-01-06,MSFT,830041,6,2045792,N,NYTRF,216.49000549316406,211.94000244140625,212.1699981689453,212.25,35930700
2021-01-07,MSFT,17840,0,36555,B,NCTRF,219.33999633789062,213.7100067138672,214.0399932861328,218.2899932861328,27694500
2021-01-07,MSFT,1787052,14504,6101784,Q,NQTRF,219.33999633789062,213.7100067138672,214.0399932861328,218.2899932861328,27694500
2021-01-07,MSFT,556315,0,1449208,N,NYTRF,219.33999633789062,213.7100067138672,214.0399932861328,218.2899932861328,27694500
2021-01-08,MSFT,21185,0,32820,B,NCTRF,220.5800018310547,217.02999877929688,218.67999267578125,219.6199951171875,22956200
2021-01-08,MSFT,1409066,17821,5266369,Q,NQTRF,220.5800018310547,217.02999877929688,218.67999267578125,219.6199951171875,22956200
2021-01-08,MSFT,513917,210,1324033,N,NYTRF,220.5800018310547,217.02999877929688,218.67999267578125,219.6199951171875,22956200
2021-01-11,MSFT,11321,0,18941,B,NCTRF,218.91000366210938,216.72999572753906,218.47000122070312,217.49000549316406,23031300
2021-01-11,MSFT,2025102,55142,4623929,Q,NQTRF,218.91000366210938,216.72999572753906,218.47000122070312,217.49000549316406,23031300
2021-01-11,MSFT,463336,100,931177,N,NYTRF,218.91000366210938,216.72999572753906,218.47000122070312,217.49000549316406,23031300
2021-01-12,MSFT,14077,0,39810,B,NCTRF,217.10000610351562,213.32000732421875,216.5,214.92999267578125,23249300
2021-01-12,MSFT,2772548,34506,6533119,Q,NQTRF,217.10000610351562,213.32000732421875,216.5,214.92999267578125,23249300
2021-01-12,MSFT,935471,10,1654029,N,NYTRF,217.10000610351562,213.32000732421875,216.5,214.92999267578125,23249300
2021-01-13,MSFT,5397,0,21058,B,NCTRF,216.75999450683594,213.92999267578125,214.02000427246094,216.33999633789062,20087100
2021-01-13,MSFT,1177234,27277,4989997,Q,NQTRF,216.75999450683594,213.92999267578125,214.02000427246094,216.33999633789062,20087100
2021-01-13,MSFT,411532,198,1048698,N,NYTRF,216.75999450683594,213.92999267578125,214.02000427246094,216.33999633789062,20087100
